Iranian dinar,planner,person,organism,living thing
riyal-omani,flunitrazepan,club drug,controlled substance,drug
baiza,willow,tree,woody plant,vascular plant
Yemeni rial,word,language unit,part,relation
Yemeni fils,filler,sealing material,material,substance
riel,water plantain,marsh plant,aquatic plant,vascular plant
ringgit,power saw,power tool,machine,device
Qatari riyal,flash,happening,event,psychological feature
Qatari dirham,native,person,organism,living thing
Saudi Arabian riyal,flower,angiosperm,spermatophyte,vascular plant
qurush,memo,note,written record,record
kopek,positional notation,numeration system,mathematical notation,notation
lumma,animal oil,animal material,material,substance
qepiq,human head,head,external body part,body part
rubel,encephalitis,inflammation,symptom,evidence
kapeika,clothing,consumer goods,commodity,artifact
kroon,iris,iridaceous plant,bulbous plant,vascular plant
sent,blues,black music,music genre,expressive style
lari,angiospermous tree,tree,woody plant,vascular plant
tetri,winter squash,squash,vine,vascular plant
lats,drink,helping,small indefinite quantity,indefinite quantity
santims,chlorofluorocarbon,fluorocarbon,halocarbon,organic compound
litas,exocrine gland,gland,organ,body part
centas,bullfighter,person,organism,living thing
tyiyn,executive department,federal department,government department,department
leu,Hindu calendar month,calendar month,time period,fundamental quantity
ruble,honeysuckle,shrub,woody plant,vascular plant
tanga,wood,plant material,material,substance
manat,policy,plan of action,plan,idea
tenge,circumflex artery,artery,blood vessel,vessel
hryvnia,emplacement,military installation,facility,artifact
kopiyka,construction,creating from raw materials,creation,activity
som,Jewish calendar month,calendar month,time period,fundamental quantity
tiyin,nonreligious person,person,organism,living thing
Indian rupee,Romanesque,architectural style,art form,kind
paisa,tape recorder,magnetic recorder,recorder,equipment
Pakistani rupee,Celtic deity,deity,spiritual being,belief
anna,penis,erectile organ,organ,body part
Mauritian rupee,alliaceous plant,liliaceous plant,bulbous plant,vascular plant
Nepalese rupee,major tranquilizer,tranquilizer,sedative-hypnotic,sedative
Seychelles rupee,bolete,fungus,organism,living thing
Sri Lanka rupee,multivariate analysis,statistical method,method,know-how
rupiah,ruler,person,organism,living thing
schilling,solder,alloy,mixture,substance
groschen,pigment,coloring material,material,substance
shekel,groundcover,vegetation,collection,group
agora,killer,person,organism,living thing
Kenyan shilling,unfortunate,person,organism,living thing
Somalian shilling,tachometer,measuring instrument,instrument,device
Tanzanian shilling,herbicide,chemical,material,substance
Ugandan shilling,rein,strap,leather strip,implement
sucre,undependability,irresponsibility,untrustworthiness,trait
Guinean franc,mixed-blood,person,organism,living thing
taka,martial art,self-defense,protection,activity
tala,maxillary artery,artery,blood vessel,vessel
sene,deaf person,person,organism,living thing
tugrik,worker,person,organism,living thing
mongo,sansevieria,agave,desert plant,vascular plant
North Korean won,subshrub,shrub,woody plant,vascular plant
South Korean won,clothing,consumer goods,commodity,artifact
chon,premise,postulate,proposition,statement
yuan,articulation,pronunciation,utterance,auditory communication
jiao,honesty,righteousness,morality,quality
fen,lily,liliaceous plant,bulbous plant,vascular plant
zaire,false asphodel,liliaceous plant,bulbous plant,vascular plant
likuta,contract,written agreement,agreement,statement
zloty,oil,lipid,macromolecule,molecule
grosz,timepiece,measuring instrument,instrument,device
pound,gene,sequence,series,ordering
half pound,gambler,person,organism,living thing
quarter pound,towel,piece of cloth,fabric,artifact
long ton,pressure,physical phenomenon,natural phenomenon,phenomenon
short ton,worker,person,organism,living thing
kiloton,opera,classical music,music genre,expressive style
microgram,propeller plane,airplane,heavier-than-air craft,aircraft
milligram,marriage,marital status,legal status,status
nanogram,African,person,organism,living thing
decigram,dysmenorrhea,pain,symptom,evidence
carat,wildflower,angiosperm,spermatophyte,vascular plant
gram,root,plant organ,plant part,natural object
gram atom,option,derivative instrument,legal document,document
gram molecule,marsh fern,fern,pteridophyte,vascular plant
dekagram,watchtower,tower,structure,artifact
hectogram,davallia,fern,pteridophyte,vascular plant
kilogram,enzyme,catalyst,activator,substance
myriagram,enzyme,catalyst,activator,substance
hundredweight,Jew,person,organism,living thing
quintal,encephalitis,inflammation,symptom,evidence
metric ton,house,building,structure,artifact
pi,unskilled person,person,organism,living thing
female bonding,angiospermous tree,tree,woody plant,vascular plant
male bonding,flower,angiosperm,spermatophyte,vascular plant
maternal-infant bonding,body waste,waste,material,substance
linear operator,yucca,shrub,woody plant,vascular plant
sine,basidiomycete,fungus,organism,living thing
arc sine,unwelcome person,person,organism,living thing
cosine,vagueness,unclearness,incomprehensibility,quality
arc cosine,electro-acoustic transducer,transducer,electrical device,device
arc tangent,mean,average,statistic,datum
cotangent,globe lily,liliaceous plant,bulbous plant,vascular plant
arc cotangent,garnet,mineral,material,substance
arc secant,African,person,organism,living thing
cosecant,mania,irrational motive,motivation,psychological feature
arc cosecant,earthball,fungus,organism,living thing
germaneness,enrollee,person,organism,living thing
reflexivity,hydrarthrosis,inflammation,symptom,evidence
declension,agglutination test,blood test,biopsy,diagnostic test
paradigm,unfortunate,person,organism,living thing
pluralization,leader,person,organism,living thing
proportion,traveler,person,organism,living thing
commensurateness,metric capacity unit,metric unit,unit of measurement,definite quantity
figure of merit,spurge,shrub,woody plant,vascular plant
adult intelligence,lilac,shrub,woody plant,vascular plant
borderline intelligence,simple protein,protein,macromolecule,molecule
doctor-patient relation,commissary,shop,mercantile establishment,place of business
nurse-patient relation,elm,tree,woody plant,vascular plant
fiduciary relation,lymphatic tissue,animal tissue,tissue,body part
teacher-student relation,British monetary unit,monetary unit,unit of measurement,definite quantity
sliding scale,ache,pain,symptom,evidence
circlet,willow,tree,woody plant,vascular plant
square,gene,sequence,series,ordering
rhombus,draft,negotiable instrument,legal document,document
rhomboid,connective tissue,animal tissue,tissue,body part
rectangle,word,language unit,part,relation
disproportion,gambler,person,organism,living thing
epicycle,roentgenography,diagnostic procedure,procedure,activity
handmaid,ectopic pregnancy,pregnancy,physical condition,condition
junior status,nervous disorder,disorder,physical condition,condition
nonoccurrence,blood,liquid body substance,body substance,substance
awayness,communicator,person,organism,living thing
bigamy,plutonium 239,plutonium,chemical element,substance
common-law marriage,wood,plant material,material,substance
endogamy,bowed stringed instrument,stringed instrument,musical instrument,device
exogamy,Christianity,religion,theological virtue,cardinal virtue
marriage of convenience,marsh fern,fern,pteridophyte,vascular plant
misalliance,flowering quince,shrub,woody plant,vascular plant
monandry,disputant,person,organism,living thing
monogamy,geological formation,object,physical entity,entity
open marriage,cooperation,group action,event,psychological feature
cuckoldom,party,organization,social group,group
polygamy,dollar,monetary unit,unit of measurement,definite quantity
sigeh,pyrophoric alloy,alloy,mixture,substance
immunodeficiency,government building,building,structure,artifact
immunosuppression,gene,sequence,series,ordering
umbra,small person,person,organism,living thing
penumbra,fortification,defensive structure,structure,artifact
quality of life,payment,cost,outgo,transferred property
blessedness,decree,act,legal document,document
sovereignty,platform,horizontal surface,surface,artifact
local option,silver ash,tree,woody plant,vascular plant
home rule,eating disorder,disorder,physical condition,condition
hypersomnia,African,person,organism,living thing
insomnia,spodumene,mineral,material,substance
aplasia,directorate,board,committee,administrative unit
sleep terror disorder,cesium,metallic element,chemical element,substance
acroanesthesia,reproductive structure,plant organ,plant part,natural object
caudal anesthesia,wood,plant material,material,substance
epidural anesthesia,ionization chamber,measuring instrument,instrument,device
paracervical block,animal oil,animal material,material,substance
pudendal block,nongovernmental organization,organization,social group,group
spinal anesthesia,Gregorian calendar month,calendar month,time period,fundamental quantity
inhalation anesthesia,subshrub,shrub,woody plant,vascular plant
twilight sleep,commoner,person,organism,living thing
abdominal pregnancy,military action,group action,event,psychological feature
ovarian pregnancy,digital computer,computer,machine,device
tubal pregnancy,cooking utensil,kitchen utensil,utensil,implement
dyscrasia,metric linear unit,linear unit,unit of measurement,definite quantity
anorexia,treatment,care,work,activity
pica,enzyme,catalyst,activator,substance
bulimarexia,legume,climber,vine,vascular plant
bulimia,association,organization,social group,group
demyelination,pink,chromatic color,color,visual property
overbite,base,military installation,facility,artifact
illness,manzanita,shrub,woody plant,vascular plant
invalidism,African,person,organism,living thing
biliousness,hygrometer,measuring instrument,instrument,device
lymphangiectasia,wood,plant material,material,substance
alveolar ectasia,Turkmen monetary unit,monetary unit,unit of measurement,definite quantity
alcoholism,historic period,era,time period,fundamental quantity
cocaine addiction,electrical phenomenon,physical phenomenon,natural phenomenon,phenomenon
heroin addiction,dye,coloring material,material,substance
caffein addiction,carving,sculpture,plastic art,art
nicotine addiction,agent,causal agent,physical entity,entity
lead colic,Jewish calendar month,calendar month,time period,fundamental quantity
hyperparathyroidism,microwave spectroscopy,spectroscopy,chemical analysis,analysis
hypoparathyroidism,encephalitis,inflammation,symptom,evidence
hyperpituitarism,syndicate,organized crime,social group,group
Paget's disease,honesty,righteousness,morality,quality
Asperger's syndrome,wood,plant material,material,substance
alkaptonuria,polypody,fern,pteridophyte,vascular plant
brain damage,resonance,physical phenomenon,natural phenomenon,phenomenon
brain disorder,word,language unit,part,relation
ataxia,word,language unit,part,relation
atopognosia,cerebellar artery,artery,blood vessel,vessel
monorchism,electricity,physical phenomenon,natural phenomenon,phenomenon
dyskinesia,animal oil,animal material,material,substance
deviated nasal septum,locomotive,self-propelled vehicle,wheeled vehicle,container
multiple sclerosis,simpleton,person,organism,living thing
paralysis agitans,inhabitant,person,organism,living thing
flaccid paralysis,caliper,measuring instrument,instrument,device
dyscalculia,White,person,organism,living thing
dysgraphia,franc,monetary unit,unit of measurement,definite quantity
dyslexia,eating,consumption,bodily process,organic process
anarthria,iris,iridaceous plant,bulbous plant,vascular plant
heart disease,mural,painting,graphic art,art
high blood pressure,oil,lipid,macromolecule,molecule
hypotension,cloud,physical phenomenon,natural phenomenon,phenomenon
aneurysm,scientist,person,organism,living thing
athetosis,bad person,person,organism,living thing
kuru,name,language unit,part,relation
nerve compression,spurge,shrub,woody plant,vascular plant
circulatory failure,communicator,person,organism,living thing
Addison's disease,Mauritian monetary unit,monetary unit,unit of measurement,definite quantity
adenopathy,Old English,English,West Germanic,Germanic
aldosteronism,subordinateness,inferiority,low status,status
Cushing's disease,subordinateness,inferiority,low status,status
Cushing's syndrome,solid solution,solution,mixture,substance
angioedema,Penutian,Amerind,natural language,language
lymphedema,contestant,person,organism,living thing
hyperthyroidism,monogenesis,asexual reproduction,reproduction,organic process
hypothyroidism,winter squash,squash,vine,vascular plant
anergy,contract,written agreement,agreement,statement
inborn error of metabolism,traveler,person,organism,living thing
sideropenia,spurge,shrub,woody plant,vascular plant
infection,song,musical composition,music,auditory communication
housemaid's knee,ruler,person,organism,living thing
water on the knee,bookkeeping,accountancy,occupation,activity
lipidosis,natural childbirth,childbirth,parturition,organic process
lysine intolerance,oil,lipid,macromolecule,molecule
organic brain syndrome,airliner,airplane,heavier-than-air craft,aircraft
motion sickness,dicot,angiosperm,spermatophyte,vascular plant
dermatomyositis,payment,cost,outgo,transferred property
polymyositis,animal product,animal material,material,substance
inclusion body myositis,good person,person,organism,living thing
scleredema,metabolic rate,rate,magnitude relation,relation
granulation,thermometer,measuring instrument,instrument,device
rheumatic aortitis,African,person,organism,living thing
periarteritis,disputant,person,organism,living thing
polyarteritis,mica,mineral,material,substance
Takayasu's arteritis,Amerindian,person,organism,living thing
temporal arteritis,spurge,shrub,woody plant,vascular plant
ophthalmia,honorableness,righteousness,morality,quality
hyperlipoproteinemia,pad,paper,material,substance
hypolipoproteinemia,free-reed instrument,wind instrument,musical instrument,device
injury,word,language unit,part,relation
regional enteritis,bishop,priest,Holy Order,status
irritable bowel syndrome,place of worship,building,structure,artifact
ulcerative colitis,thermometer,measuring instrument,instrument,device
anasarca,paint,coloring material,material,substance
chemosis,sweet roll,bun,bread,starches
papilledema,Jew,person,organism,living thing
cerebral edema,trigonometric function,function,mathematical relation,relation
tumescence,self-government,autonomy,independence,freedom
hematoma,loom,textile machine,machine,device
engorgement,peer,person,organism,living thing
toothache,angelim,tree,woody plant,vascular plant
backache,gymnastics,sport,diversion,activity
primary dysmenorrhea,endotracheal tube,catheter,tube,conduit
secondary dysmenorrhea,wood,plant material,material,substance
stomachache,inhabitant,person,organism,living thing
earache,stinkhorn,fungus,organism,living thing
trigeminal neuralgia,light unit,electromagnetic unit,unit of measurement,definite quantity
sciatica,place of worship,building,structure,artifact
endocarditis,root,plant organ,plant part,natural object
myocardial inflammation,blueberry,shrub,woody plant,vascular plant
pancarditis,accent,pronunciation,utterance,auditory communication
pericarditis,flower,angiosperm,spermatophyte,vascular plant
acute hemorrhagic encephalitis,applicant,person,organism,living thing
equine encephalitis,case,happening,event,psychological feature
herpes simplex encephalitis,explosive,chemical,material,substance
leukoencephalitis,dollar,monetary unit,unit of measurement,definite quantity
panencephalitis,spindle tree,shrub,woody plant,vascular plant
sleeping sickness,skating,sport,diversion,activity
West Nile encephalitis,minor tranquilizer,tranquilizer,sedative-hypnotic,sedative
necrotizing enteritis,natural fiber,fiber,material,substance
acute gastritis,dye,coloring material,material,substance
chronic gastritis,restriction,rule,concept,idea
acute glossitis,meteorite,meteoroid,extraterrestrial object,natural object
chronic glossitis,bunch,agglomeration,collection,group
Moeller's glossitis,vapor,suspension,mixture,substance
labyrinthitis,fortification,defensive structure,structure,artifact
osteomyelitis,storksbill,geranium,herb,vascular plant
otitis externa,flower,angiosperm,spermatophyte,vascular plant
otitis media,enzyme,catalyst,activator,substance
polyneuritis,prickly pear,cactus,succulent,vascular plant
retrobulbar neuritis,reproductive structure,plant organ,plant part,natural object
thrombophlebitis,ink,liquid,fluid,substance
chorioretinitis,larva,animal,organism,living thing
pansinusitis,worker,person,organism,living thing
vesicular stomatitis,base,military installation,facility,artifact
tennis elbow,dressing,sauce,condiment,flavorer
tenosynovitis,animal oil,animal material,material,substance
tic,animal oil,animal material,material,substance
blepharism,implant,prosthesis,corrective,device
fibrillation,bitterwood tree,tree,woody plant,vascular plant
fasciculation,changer,person,organism,living thing
fibrous dysplasia of bone,board game,parlor game,game,activity
hypertrophy,aorta,artery,blood vessel,vessel
hyperplasia,horsetail,fern ally,pteridophyte,vascular plant
hypoplasia,intellectual,person,organism,living thing
anaplasia,gum resin,natural resin,resin,organic compound
sleep apnea,subshrub,shrub,woody plant,vascular plant
auditory hallucination,expert,person,organism,living thing
pseudohallucination,flower,angiosperm,spermatophyte,vascular plant
visual hallucination,aorta,artery,blood vessel,vessel
rationality,beverage,liquid,fluid,substance
anxiety disorder,wildflower,angiosperm,spermatophyte,vascular plant
psychosomatic disorder,circumflex vein,vein,blood vessel,vessel
conversion disorder,follower,person,organism,living thing
delusional disorder,traveler,person,organism,living thing
encopresis,debtor,person,organism,living thing
folie a deux,noble metal,metallic element,chemical element,substance
personality disorder,plant product,plant material,material,substance
affective disorder,steel,alloy,mixture,substance
schizothymia,Revolutionary calendar month,calendar month,time period,fundamental quantity
neurosis,athletic game,sport,diversion,activity
lunacy,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
dementia,connective tissue,animal tissue,tissue,body part
irrationality,bomber,airplane,heavier-than-air craft,aircraft
derangement,psychology,science,discipline,knowledge domain
craziness,plane tree,tree,woody plant,vascular plant
delirium tremens,cannabis,shrub,woody plant,vascular plant
paranoia,unfortunate,person,organism,living thing
schizophrenia,leaf,plant organ,plant part,natural object
aphonia,Tibeto-Burman,Sino-Tibetan,natural language,language
flaccid bladder,coronary artery,artery,blood vessel,vessel
neurogenic bladder,convalescence,healing,bodily process,organic process
spastic bladder,benzodiazepine,muscle relaxant,relaxant,drug
cataphasia,ore,mineral,material,substance
dysarthria,wood,plant material,material,substance
dyslogia,government building,building,structure,artifact
dysphonia,mansard,curb roof,roof,protective covering
lallation,spurge,shrub,woody plant,vascular plant
lambdacism,executive department,federal department,government department,department
lisp,money,medium of exchange,standard,system of measurement
stammer,aquatic fern,fern,pteridophyte,vascular plant
dumps,saint,deity,spiritual being,belief
fit,Jew,person,organism,living thing
dissociative disorder,martial art,self-defense,protection,activity
conspicuousness,gene,sequence,series,ordering
hurry,major tranquilizer,tranquilizer,sedative-hypnotic,sedative
imperativeness,platform,horizontal surface,surface,artifact
criticality,relative,person,organism,living thing
alopecia areata,pigment,coloring material,material,substance
birth defect,flower,angiosperm,spermatophyte,vascular plant
gas,screwdriver,hand tool,tool,implement
silver spoon,culture,society,social group,group
chromosomal aberration,opera,classical music,music genre,expressive style
deflection,worker,person,organism,living thing
kyphosis,opportunity cost,cost,outgo,transferred property
lordosis,bursitis,inflammation,symptom,evidence
scoliosis,carving,sculpture,plastic art,art
cross-eye,wildflower,angiosperm,spermatophyte,vascular plant
ateleiosis,speed,rate,magnitude relation,relation
malathion poisoning,animal product,animal material,material,substance
Minamata disease,water-soluble vitamin,vitamin,nutriment,food
parathion poisoning,qualification,fitness,suitability,quality
lotusland,gene,sequence,series,ordering
acid rain,communicator,person,organism,living thing
industrial air pollution,agent,causal agent,physical entity,entity
small-particle pollution,echinocactus,cactus,succulent,vascular plant
smog,leader,person,organism,living thing
unfitness,police matron,policeman,lawman,defender
walleye,dressing,sauce,condiment,flavorer
kraurosis vulvae,flower,angiosperm,spermatophyte,vascular plant
varicosity,tent,shelter,structure,artifact
botulinum toxin A,spinning machine,textile machine,machine,device
Ringer's solution,Afghan monetary unit,monetary unit,unit of measurement,definite quantity
saline solution,somatic cell nuclear transplantation,biological research,scientific research,research
polyelectrolyte,leader,person,organism,living thing
hydrogel,optimist,person,organism,living thing
plasticizer,community,gathering,social group,group
polystyrene,word,language unit,part,relation
sponge,ectasia,dilatation,physical condition,condition
absorber,gauge,measuring instrument,instrument,device
absorbent cotton,Kenyan monetary unit,monetary unit,unit of measurement,definite quantity
acaricide,Juneberry,shrub,woody plant,vascular plant
Agent Orange,cannon,artillery,armament,weaponry
arsenical,Sierra Leone monetary unit,monetary unit,unit of measurement,definite quantity
hydrazoic acid,cartilage,animal tissue,tissue,body part
hydrochlorofluorocarbon,audience,gathering,social group,group
halon,analog computer,computer,machine,device
buckminsterfullerene,platform,horizontal surface,surface,artifact
carbon nanotube,Thai monetary unit,monetary unit,unit of measurement,definite quantity
atrazine,armored vehicle,self-propelled vehicle,wheeled vehicle,container
baryta,primitive,person,organism,living thing
cesium 137,flower,angiosperm,spermatophyte,vascular plant
cobalt 60,drink,helping,small indefinite quantity,indefinite quantity
iodine-131,song,musical composition,music,auditory communication
iodine-125,instrument of torture,instrument of punishment,instrument,device
columbium,grass,gramineous plant,herb,vascular plant
platinum,association,organization,social group,group
weapons plutonium,endocrine gland,gland,organ,body part
strontium 90,witch hazel,shrub,woody plant,vascular plant
thorium-228,flower,angiosperm,spermatophyte,vascular plant
uranium 235,jelly fungus,fungus,organism,living thing
uranium 238,Niger-Congo,Niger-Kordofanian,natural language,language
azurite,expert,person,organism,living thing
biotite,trigonometric function,function,mathematical relation,relation
bone black,oleoresin,natural resin,resin,organic compound
fluorapatite,coward,person,organism,living thing
almandite,energy,physical phenomenon,natural phenomenon,phenomenon
lepidolite,topping,garnish,decoration,artifact
muscovite,franc,monetary unit,unit of measurement,definite quantity
nephrite,house,building,structure,artifact
paragonite,psychosis,mental illness,psychological state,condition
triose,domestic animal,animal,organism,living thing
tetrose,energy,physical phenomenon,natural phenomenon,phenomenon
pentose,animal oil,animal material,material,substance
hexose,mania,irrational motive,motivation,psychological feature
phlogopite,advocate,person,organism,living thing
rag paper,gene,sequence,series,ordering
ambergris,lilac,shrub,woody plant,vascular plant
lac,plant,building complex,structure,artifact
mosaic gold,psychology,science,discipline,knowledge domain
Sonora lac,tablet,slab,block,artifact
animal glue,simpleton,person,organism,living thing
fish glue,grass,gramineous plant,herb,vascular plant
putty,copal,natural resin,resin,organic compound
adenosine deaminase,unskillfulness,inability,cognition,psychological feature
aldose,Islamic calendar month,calendar month,time period,fundamental quantity
alexandrite,flower,angiosperm,spermatophyte,vascular plant
alloy steel,unfortunate,person,organism,living thing
brass,marriage,marital status,legal status,status
bronze,juncture,happening,event,psychological feature
cupronickel,user,person,organism,living thing
hard solder,whist,card game,game,activity
silver solder,deviated septum,abnormality,physical condition,condition
soft solder,excise,indirect tax,tax,levy
Monel metal,wildflower,angiosperm,spermatophyte,vascular plant
alpha iron,reproductive structure,plant organ,plant part,natural object
beta-carotene,Zambian monetary unit,monetary unit,unit of measurement,definite quantity
beta iron,minor tranquilizer,tranquilizer,sedative-hypnotic,sedative
gamma iron,dollar,monetary unit,unit of measurement,definite quantity
delta iron,theater,building,structure,artifact
aluminum bronze,advocate,person,organism,living thing
actinolite,entertainer,person,organism,living thing
anthophyllite,favorableness,advantage,asset,quality
asbestos,polysaccharide,carbohydrate,macromolecule,molecule
hornblende,gasteromycete,fungus,organism,living thing
actin,show,entertainment,diversion,activity
albumin,work animal,animal,organism,living thing
chitin,electrical phenomenon,physical phenomenon,natural phenomenon,phenomenon
nerve growth factor,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
casein,inhalation,breath,bodily process,organic process
amylase,coral tree,tree,woody plant,vascular plant
cholinesterase,alliaceous plant,liliaceous plant,bulbous plant,vascular plant
coagulase,madderwort,angiosperm,spermatophyte,vascular plant
collagenase,blowtorch,burner,apparatus,equipment
tumor necrosis factor,mesenteric artery,artery,blood vessel,vessel
catalase,simpleton,person,organism,living thing
cyclooxygenase,Tibeto-Burman,Sino-Tibetan,natural language,language
monounsaturated fatty acid,relative,person,organism,living thing
polyunsaturated fatty acid,cationic detergent,detergent,wetting agent,chemical agent
margaric acid,dressing,sauce,condiment,flavorer
ricinoleic acid,bolete,fungus,organism,living thing
phytohormone,potential unit,electromagnetic unit,unit of measurement,definite quantity
corticosterone,advocate,person,organism,living thing
aldosterone,flux,rate,magnitude relation,relation
acid dye,flounder,flatfish,saltwater fish,seafood
aniline,certainty,cognitive state,psychological state,condition
alizarin yellow,angiospermous tree,tree,woody plant,vascular plant
anil,wordbook,reference book,book,publication
aniline dye,advocate,person,organism,living thing
drying oil,Kendall test,nonparametric statistic,statistic,datum
animal pigment,forest,vegetation,collection,group
ivory,work animal,animal,organism,living thing
animal skin,free-reed instrument,wind instrument,musical instrument,device
aquamarine,expert,person,organism,living thing
austenite,Islamic calendar month,calendar month,time period,fundamental quantity
austenitic steel,follower,person,organism,living thing
azo dye,angiospermous tree,tree,woody plant,vascular plant
basic dye,sedge,marsh plant,aquatic plant,vascular plant
benzene formula,lexical database,electronic database,database,information
binder's board,plane tree,tree,woody plant,vascular plant
black opal,discontentment,longing,desire,feeling
blister copper,clematis,climber,vine,vascular plant
blubber,incense tree,tree,woody plant,vascular plant
bone oil,Niger-Congo,Niger-Kordofanian,natural language,language
brushwood,unfortunate,person,organism,living thing
starting buffer,meteorite,meteoroid,extraterrestrial object,natural object
phosphate buffer solution,contract,written agreement,agreement,statement
animal fat,metric weight unit,metric unit,unit of measurement,definite quantity
cabinet wood,inductance unit,electromagnetic unit,unit of measurement,definite quantity
butyric acid,rose,shrub,woody plant,vascular plant
tributyrin,gastric artery,artery,blood vessel,vessel
camphor oil,religious person,person,organism,living thing
candelilla wax,commoner,person,organism,living thing
cannel coal,storehouse,depository,facility,artifact
capric acid,African,person,organism,living thing
caproic acid,drink,helping,small indefinite quantity,indefinite quantity
caprylic acid,Christianity,religion,theological virtue,cardinal virtue
cellulose,willow,tree,woody plant,vascular plant
case-hardened steel,cornbread,quick bread,bread,starches
pyrocellulose,storehouse,depository,facility,artifact
pyroxylin,shariah,law,collection,group
glycogen,slime mold,fungus,organism,living thing
inulin,primitive,person,organism,living thing
cartridge paper,African,person,organism,living thing
corrugated board,mallow,shrub,woody plant,vascular plant
paperboard,theodolite,surveying instrument,instrument,device
pasteboard,friend,person,organism,living thing
strawboard,monosaccharide,carbohydrate,macromolecule,molecule
ingot iron,wildflower,angiosperm,spermatophyte,vascular plant
cast iron,yellow,chromatic color,color,visual property
wrought iron,red,chromatic color,color,visual property
carbon steel,charge unit,electromagnetic unit,unit of measurement,definite quantity
crucible steel,riding,sport,diversion,activity
Damascus steel,roentgenography,diagnostic procedure,procedure,activity
ceresin,meteorite,meteoroid,extraterrestrial object,natural object
cerulean blue,linguistics,science,discipline,knowledge domain
cetrimide,grass,gramineous plant,herb,vascular plant
bran,soapberry,tree,woody plant,vascular plant
beta endorphin,bunch,agglomeration,collection,group
enkephalin,main street,street,thoroughfare,road
chisel steel,clothing,consumer goods,commodity,artifact
chrome,bendability,flexibility,malleability,physical property
chrome green,avowal,assertion,declaration,statement
Hooker's green,willow,tree,woody plant,vascular plant
chrome yellow,genitalia,reproductive organ,organ,body part
chrysolite,historic period,era,time period,fundamental quantity
sea coal,spinal curvature,abnormality,physical condition,condition
cod-liver oil,chain fern,fern,pteridophyte,vascular plant
lanolin,flower,angiosperm,spermatophyte,vascular plant
constantan,syringe,medical instrument,instrument,device
alumina,angiospermous tree,tree,woody plant,vascular plant
decarboxylase,opera,classical music,music genre,expressive style
de-iodinase,inaptitude,inability,cognition,psychological feature
andradite,subshrub,shrub,woody plant,vascular plant
demerara,benzodiazepine,muscle relaxant,relaxant,drug
dextrin,angiospermous tree,tree,woody plant,vascular plant
mono-iodotyrosine,mica,mineral,material,substance
di-iodotyrosine,scientist,person,organism,living thing
tri-iodothyronine,wood,plant material,material,substance
dimpled chad,draft,negotiable instrument,legal document,document
disaccharidase,fire,happening,event,psychological feature
disaccharide,tent,shelter,structure,artifact
dressed ore,gum resin,natural resin,resin,organic compound
driftwood,sanity,mental health,psychological state,condition
chalk dust,traveler,person,organism,living thing
elaidic acid,air pollution,pollution,environmental condition,condition
sienna,inhabitant,person,organism,living thing
bister,plume thistle,thistle,weed,vascular plant
eleostearic acid,muscle,contractile organ,organ,body part
pancreatin,tractor,self-propelled vehicle,wheeled vehicle,container
elastase,natural childbirth,childbirth,parturition,organic process
emerald,serving cart,handcart,wheeled vehicle,container
enterokinase,stronghold,defensive structure,structure,artifact
ethylene glycol,air pollution,pollution,environmental condition,condition
high explosive,pesticide poisoning,poisoning,physical condition,condition
low explosive,endocrine gland,gland,organ,body part
fecal matter,blond,person,organism,living thing
fecula,Mongolian monetary unit,monetary unit,unit of measurement,definite quantity
wormcast,meeting,gathering,social group,group
human waste,floor,horizontal surface,surface,artifact
urine,projectile,weapon,instrument,device
vomit,nervous disorder,disorder,physical condition,condition
scrap metal,copal,natural resin,resin,organic compound
debris,edema,swelling,symptom,evidence
fallout,dressing,sauce,condiment,flavorer
ferrite,red,chromatic color,color,visual property
organic,honeysuckle,shrub,woody plant,vascular plant
cocoa butter,positional notation,numeration system,mathematical notation,notation
leaf fat,hypothetical creature,imaginary being,imagination,creativity
feldspar,military action,group action,event,psychological feature
ferrocerium,engine,motor,machine,device
fire opal,fire,happening,event,psychological feature
fish-liver oil,rich person,person,organism,living thing
flavonoid,tent,shelter,structure,artifact
floor wax,encephalitis,inflammation,symptom,evidence
Freon,electricity,physical phenomenon,natural phenomenon,phenomenon
furfural,religious person,person,organism,living thing
galvanized iron,trigonometric function,function,mathematical relation,relation
carbuncle,sweet roll,bun,bread,starches
kraft,styrax,shrub,woody plant,vascular plant
butcher paper,follower,person,organism,living thing
gift wrap,protoctist,microorganism,organism,living thing
enamine,resistance unit,electromagnetic unit,unit of measurement,definite quantity
glyceride,electrical phenomenon,physical phenomenon,natural phenomenon,phenomenon
laetrile,suspect,person,organism,living thing
glycoprotein,flower,angiosperm,spermatophyte,vascular plant
hemoprotein,grass,gramineous plant,herb,vascular plant
gondang wax,subshrub,shrub,woody plant,vascular plant
goose grease,payment,cost,outgo,transferred property
granular pearlite,worker,person,organism,living thing
grease,conjunctivitis,inflammation,symptom,evidence
essential oil,lantern,lamp,source of illumination,device
copalite,scientist,person,organism,living thing
congo copal,loft bombing,bombing run,bombing,attack
kauri,vena cava,vein,blood vessel,vessel
Zanzibar copal,jet,airplane,heavier-than-air craft,aircraft
Canada balsam,flower,angiosperm,spermatophyte,vascular plant
turpentine,autocracy,political system,social group,group
copaiba,directive,pronouncement,declaration,statement
benzoin,ruler,person,organism,living thing
